Date,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],Memory usage [GB],Memory capacity provisioned [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s],Label,Memory usage [KB],Count
1/11/2015,4,11703.99824,64.37199032,0.3131744,67108864,0,0.4,0,1,0,313174.4,1
1/12/2015,4,11703.99824,79.97732131,0,67108864,0,0.666666667,0,1,0,0,1
1/13/2015,4,11703.99824,68.27332307,0,67108864,0,1.133333333,0,1.066666667,0,0,1
1/14/2015,4,11703.99824,87.7799868,0,67108864,0,0.466666667,0,1,0,0,1
1/15/2015,4,11703.99824,76.07598856,0,67108864,0,14.13333333,0,1,0,0,1
1/16/2015,4,11703.99824,83.87865405,0,67108864,0,0.6,0,1,0,0,1
1/17/2015,4,11703.99824,79.97732131,0,67108864,0,0.533333333,0,1,0,0,1
1/18/2015,4,11703.99824,85.82932043,0,67108864,0,0.466666667,0,1,0,0,1
1/19/2015,4,11703.99824,76.07598856,0,67108864,0,0.866666667,0,1.066666667,0,0,1
1/20/2015,4,11703.99824,81.92798768,0,67108864,0,0.533333333,0,1,0,0,1
1/21/2015,4,11703.99824,74.12532219,0,67108864,0,0.6,0,0.933333333,0,0,1
1/22/2015,4,11703.99824,83.87865405,0,67108864,0,0.4,0,1,0,0,1
1/23/2015,4,11703.99824,74.12532219,0,67108864,0,0.4,0,1,0,0,1
1/24/2015,4,11703.99824,81.92798768,0,67108864,0,0.933333333,0,1,0,0,1
1/25/2015,4,11703.99824,64.37199032,0,67108864,0,0.533333333,0,1,0,0,1
1/26/2015,4,11703.99824,81.92798768,0.223696,67108864,0,1,0,1,0,223696,1
1/27/2015,4,11703.99824,72.17465581,0,67108864,0,1.2,0,1.066666667,0,0,1
1/28/2015,4,11703.99824,83.87865405,0.223696,67108864,0,0.666666667,0,1,0,223696,1
1/29/2015,4,11703.99824,70.22398944,0,67108864,0,0.6,0,1,0,0,1
1/30/2015,4,11703.99824,76.07598856,0,67108864,0,0.666666667,0,1,0,0,1
1/31/2015,4,11703.99824,78.02665493,0,67108864,0,0.733333333,0,1,0,0,1
2/1/2015,4,11703.99824,81.92798768,0,67108864,0,0.533333333,0,1,0,0,1
2/2/2015,4,11703.99824,74.12532219,0,67108864,0,0.533333333,0,1,0,0,1
2/3/2015,4,11703.99824,83.87865405,0,67108864,0,0.8,0,1,0,0,1
2/4/2015,4,11703.99824,74.12532219,0,67108864,0,1.266666667,0,1,0,0,1
2/5/2015,4,11703.99824,83.87865405,0.1342176,67108864,0,1.333333333,0,1,0,134217.6,1
2/6/2015,4,11703.99824,68.27332307,0,67108864,0,1,0,1,0,0,1
2/7/2015,4,11703.99824,72.17465581,0,67108864,0,0.733333333,0,1,0,0,1
2/8/2015,4,11703.99824,66.32265669,0,67108864,0,0.666666667,0,1,0,0,1
2/9/2015,4,11703.99824,58.5199912,0,67108864,0,2,0,1,0,0,1
2/10/2015,4,11703.99824,66.32265669,0,67108864,0,0.733333333,0,0.933333333,0,0,1
2/11/2015,4,11703.99824,83.87865405,0,67108864,0,0.8,0,1,0,0,1
2/12/2015,4,11703.99824,74.12532219,1.2079584,67108864,0,3.8,0,1,0,1207958.4,1
2/13/2015,4,11703.99824,81.92798768,0,67108864,0,0.666666667,0,1,0,0,1
2/14/2015,4,11703.99824,74.12532219,0,67108864,0,0.6,0,1,0,0,1
2/15/2015,4,11703.99824,83.87865405,0,67108864,0,0.6,0,1,0,0,1
2/16/2015,4,11703.99824,62.42132395,0,67108864,0,0.733333333,0,1,0,0,1
2/17/2015,4,11703.99824,74.12532219,0,67108864,0,0.666666667,0,1,0,0,1
2/18/2015,4,11703.99824,70.22398944,0,67108864,0,0.4,0,1,0,0,1
2/19/2015,4,11703.99824,78.02665493,0,67108864,0,1,0,0.933333333,0,0,1
2/20/2015,4,11703.99824,60.47065757,0.223696,67108864,0,0.6,0,1,0,223696,1
2/21/2015,4,11703.99824,68.27332307,0,67108864,0,0.6,0,1,0,0,1
2/22/2015,4,11703.99824,85.82932043,0,67108864,0,0.533333333,0,1,0,0,1
2/23/2015,4,11703.99824,79.97732131,0,67108864,0,0.533333333,0,1,0,0,1
2/24/2015,4,11703.99824,74.12532219,0,67108864,0,0.666666667,0,1,0,0,1
2/25/2015,4,11703.99824,83.87865405,0,67108864,0,0.866666667,0,1,0,0,1
2/26/2015,4,11703.99824,72.17465581,0,67108864,0,0.4,0,1,0,0,1
2/27/2015,4,11703.99824,78.02665493,0,67108864,0,0.533333333,0,1,0,0,1
2/28/2015,4,11703.99824,76.07598856,0,67108864,0,0.666666667,0,1,0,0,1
3/1/2015,4,11703.99824,68.27332307,0,67108864,0,1.2,0,1,0,0,1
3/2/2015,4,11703.99824,79.97732131,0,67108864,0,0.466666667,0,1,0,0,1
3/3/2015,4,11703.99824,72.17465581,0,67108864,0,0.666666667,0,1,0,0,1
3/4/2015,4,11703.99824,79.97732131,0,67108864,0,0.533333333,0,1,0,0,1
3/5/2015,4,11703.99824,76.07598856,0.223696,67108864,0,0.666666667,0,1,0,223696,1
3/6/2015,4,11703.99824,85.82932043,0,67108864,0,0.466666667,0,1,0,0,1
3/7/2015,4,11703.99824,76.07598856,0,67108864,0,0.466666667,0,1,0,0,1
3/8/2015,4,11703.99824,81.92798768,0,67108864,0,0.533333333,0,1,0,0,1
3/9/2015,4,11703.99824,74.12532219,0,67108864,0,0.666666667,0,0.933333333,0,0,1
3/10/2015,4,11703.99824,78.02665493,0,67108864,0.066666667,1.666666667,0.066666667,1.066666667,0,0,1
3/11/2015,4,11703.99824,66.32265669,0,67108864,0,0.533333333,0,1,0,0,1
3/12/2015,4,11703.99824,76.07598856,0,67108864,0,0.533333333,0,1,0,0,1
3/13/2015,4,11703.99824,68.27332307,0,67108864,0,0.933333333,0,0.933333333,0,0,1
3/14/2015,4,11703.99824,83.87865405,0,67108864,0,0.733333333,0,1,0,0,1
3/15/2015,4,11703.99824,72.17465581,0.2684352,67108864,0,0.466666667,0,1,0,268435.2,1
3/16/2015,4,11703.99824,72.17465581,0,67108864,0,0.733333333,0,1,0,0,1
3/17/2015,4,11703.99824,66.32265669,0,67108864,0,1.733333333,0,1.066666667,0,0,1
3/18/2015,4,11703.99824,79.97732131,0,67108864,0,0.733333333,0,1,0,0,1
3/19/2015,4,11703.99824,64.37199032,0,67108864,0,0.666666667,0,0.933333333,0,0,1
3/20/2015,4,11703.99824,78.02665493,0,67108864,0,0.733333333,0,1,0,0,1
3/21/2015,4,11703.99824,2594.386277,0.7605664,67108864,2.533333333,2.466666667,878.2666667,19.86666667,1,760566.4,1
3/22/2015,4,11703.99824,10931.53436,6.5319272,67108864,0.333333333,12415.46667,0,1.4,1,6531927.2,1
3/23/2015,4,11703.99824,10796.93838,8.768889067,67108864,0.2,16932.93333,0,2.533333333,1,8768889.067,1
3/24/2015,4,11703.99824,7478.854875,7.560930133,67108864,3.266666667,7494.666667,2.666666667,13.8,1,7560930.133,1
3/25/2015,4,11703.99824,66.32265669,0,67108864,0,0.666666667,0,1,0,0,1
3/26/2015,4,11703.99824,81.92798768,0,67108864,0,0.666666667,0,1,0,0,1
3/27/2015,4,11703.99824,10956.89302,5.5029256,67108864,0,0.666666667,0,36.66666667,1,5502925.6,1
3/28/2015,4,11703.99824,87.7799868,8.18728,67108864,0,0.666666667,0,1,1,8187280,1
3/29/2015,4,11703.99824,66.32265669,0,67108864,0,0.933333333,0,1,0,0,1
3/30/2015,4,11703.99824,62.42132395,0,67108864,0,0.666666667,0,1,0,0,1
3/31/2015,4,11703.99824,66.32265669,0,67108864,0,0.733333333,0,0.933333333,0,0,1
4/1/2015,4,11703.99824,85.82932043,0,67108864,0,1,0,1,0,0,1
4/2/2015,4,11703.99824,507.1732571,0.1789568,67108864,2.533333333,1.733333333,521.1333333,5.266666667,1,178956.8,1
4/3/2015,4,11703.99824,10941.28769,5.9950568,67108864,0.4,13809.4,0.066666667,43.13333333,1,5995056.8,1
4/4/2015,4,11703.99824,83.87865405,14.3612944,67108864,0,0.933333333,0,1,1,14361294.4,1
4/5/2015,4,11703.99824,11025.16634,5.592402933,67108864,5.066666667,13095.53333,0,43.13333333,1,5592402.933,1
4/6/2015,4,11703.99824,10847.6557,6.934580533,67108864,0.2,15448.53333,0.133333333,85.2,1,6934580.533,1
4/7/2015,4,11703.99824,9926.941174,8.4109752,67108864,0.666666667,9770.533333,7.533333333,1014.066667,1,8410975.2,1
4/8/2015,4,11703.99824,76.07598856,0,67108864,0,0.8,0,1,0,0,1
4/9/2015,4,11703.99824,83.87865405,0,67108864,0,0.866666667,0,1,0,0,1
4/10/2015,4,11703.99824,138.4973125,0.9395232,67108864,131.3333333,21.73333333,0,1.4,1,939523.2,1
4/11/2015,4,11703.99824,2436.3823,0.671088267,67108864,2.533333333,2.933333333,864.4,9.333333333,1,671088.2667,1
4/12/2015,4,11703.99824,191.1653046,7.113537067,67108864,0,0.733333333,0,0.933333333,1,7113537.067,1
4/13/2015,4,11703.99824,10972.49835,5.6371432,67108864,8.333333333,12629.66667,0.066666667,33.4,1,5637143.2,1
4/14/2015,4,11703.99824,8017.238794,8.097800533,67108864,0.2,11454.4,0.066666667,65.73333333,1,8097800.533,1
4/15/2015,4,11703.99824,10972.49835,6.487188,67108864,3.266666667,13357.93333,0.066666667,33.4,1,6487188,1
4/16/2015,4,11703.99824,8696.070692,10.5584592,67108864,0.066666667,16555.86667,4.533333333,862,1,10558459.2,1
4/17/2015,4,11703.99824,79.97732131,0.671088,67108864,0,1,0,0.933333333,0,671088,1
4/18/2015,4,11703.99824,81.92798768,0,67108864,0,1,0,1,0,0,1
4/19/2015,4,11703.99824,81.92798768,0,67108864,0,0.8,0,1,0,0,1
4/20/2015,4,11703.99824,72.17465581,0,67108864,0,0.666666667,0,1,0,0,1
4/21/2015,4,11703.99824,72.17465581,0,67108864,0,0.666666667,0,1,0,0,1
4/22/2015,4,11703.99824,72.17465581,0,67108864,0,0.733333333,0,0.933333333,0,0,1
4/23/2015,4,11703.99824,85.82932043,0,67108864,0,0.666666667,0,1,0,0,1
4/24/2015,4,11703.99824,79.97732131,0,67108864,0,0.666666667,0,1,0,0,1
4/25/2015,4,11703.99824,79.97732131,0,67108864,0,0.733333333,0,1,0,0,1
4/26/2015,4,11703.99824,78.02665493,0,67108864,0,0.933333333,0,1,0,0,1
4/27/2015,4,11703.99824,76.07598856,0,67108864,0,0.666666667,0,1,0,0,1
4/28/2015,4,11703.99824,72.17465581,0,67108864,0,1.266666667,0,1.066666667,0,0,1
4/29/2015,4,11703.99824,78.02665493,0,67108864,0,0.866666667,0,1,0,0,1
4/30/2015,4,11703.99824,68.27332307,0.2684352,67108864,0,1.2,0,1,0,268435.2,1
5/1/2015,4,11703.99824,78.02665493,0,67108864,0,1,0,1,0,0,1
5/2/2015,4,11703.99824,74.12532219,0.3579136,67108864,0,1.4,0,1,0,357913.6,1
5/3/2015,4,11703.99824,70.22398944,0,67108864,0,1,0,1,0,0,1
5/4/2015,4,11703.99824,74.12532219,0,67108864,0,1,0,1,0,0,1
5/5/2015,4,11703.99824,83.87865405,0.1342176,67108864,0,1.2,0,1,0,134217.6,1
5/6/2015,4,11703.99824,64.37199032,0,67108864,0,1.466666667,0,1.066666667,0,0,1
5/7/2015,4,11703.99824,76.07598856,0.1789568,67108864,0,1,0,1,0,178956.8,1
5/8/2015,4,11703.99824,79.97732131,0.3579136,67108864,0,1,0,1,0,357913.6,1
5/9/2015,4,11703.99824,81.92798768,0,67108864,0,1,0,1,0,0,1
5/10/2015,4,11703.99824,74.12532219,0,67108864,0,1,0,1,0,0,1
5/11/2015,4,11703.99824,87.7799868,0,67108864,0,1,0,1,0,0,1
5/12/2015,4,11703.99824,81.92798768,0,67108864,0,1.533333333,0,1,0,0,1
5/13/2015,4,11703.99824,85.82932043,0,67108864,0,1.6,0,1.066666667,0,0,1
5/14/2015,4,11703.99824,81.92798768,0,67108864,0,0.666666667,0,1,0,0,1
5/15/2015,4,11703.99824,81.92798768,0,67108864,0,0.666666667,0,1,0,0,1
5/16/2015,4,11703.99824,76.07598856,0,67108864,0,0.933333333,0,1,0,0,1
5/17/2015,4,11703.99824,74.12532219,0,67108864,0,0.666666667,0,1,0,0,1
5/18/2015,4,11703.99824,85.82932043,0,67108864,0,0.733333333,0,1,0,0,1
5/19/2015,4,11703.99824,74.12532219,0,67108864,0,0.666666667,0,1,0,0,1
5/20/2015,4,11703.99824,70.22398944,0,67108864,0,0.666666667,0,1,0,0,1
5/21/2015,4,11703.99824,64.37199032,0,67108864,0,0.666666667,0,1,0,0,1
5/22/2015,4,11703.99824,74.12532219,0,67108864,0,0.866666667,0,1,0,0,1
5/23/2015,4,11703.99824,78.02665493,0,67108864,0,1.133333333,0,1,0,0,1
5/24/2015,4,11703.99824,76.07598856,0,67108864,0,1,0,1,0,0,1
5/25/2015,4,11703.99824,70.22398944,0.0894784,67108864,0,1,0,1,0,89478.4,1
5/26/2015,4,11703.99824,74.12532219,0,67108864,0,1,0,1,0,0,1
5/27/2015,4,11703.99824,74.12532219,0.223696,67108864,0,0.933333333,0,1,0,223696,1
5/28/2015,4,11703.99824,70.22398944,0,67108864,8.533333333,3.733333333,0.066666667,1.066666667,0,0,1
5/29/2015,4,11703.99824,64.37199032,0,67108864,0,0.933333333,0,1,0,0,1
5/30/2015,4,11703.99824,76.07598856,0,67108864,0,1,0,1,0,0,1
5/31/2015,4,11703.99824,66.32265669,0,67108864,0,1,0,1,0,0,1
6/1/2015,4,11703.99824,78.02665493,0,67108864,0,1.266666667,0,1,0,0,1
6/2/2015,4,11703.99824,91.68131955,0,67108864,0,2.666666667,0,1,0,0,1
6/3/2015,4,11703.99824,85.82932043,0.1342176,67108864,0,1,0,1,0,134217.6,1
6/4/2015,4,11703.99824,70.22398944,0,67108864,0,0.933333333,0,1,0,0,1
6/5/2015,4,11703.99824,81.92798768,0,67108864,0,0.933333333,0,1,0,0,1
6/6/2015,4,11703.99824,64.37199032,0.1789568,67108864,0,1.133333333,0,1,0,178956.8,1
6/7/2015,4,11703.99824,76.07598856,0,67108864,0,1,0,1,0,0,1
6/8/2015,4,11703.99824,66.32265669,0,67108864,0,1,0,1,0,0,1
6/9/2015,4,11703.99824,79.97732131,0,67108864,0,1,0,1,0,0,1
6/10/2015,4,11703.99824,58.5199912,0,67108864,0,1.071428571,0,1,0,0,1
6/11/2015,4,11703.99824,81.92798768,0,67108864,0,1,0,1,0,0,1
6/12/2015,4,11703.99824,10123.95848,4.384442667,67108864,5.866666667,7932.2,428.8,38.86666667,1,4384442.667,1
6/13/2015,4,11703.99824,10896.42236,6.4424488,67108864,0.333333333,17234.06667,0,55,1,6442448.8,1
6/14/2015,4,11703.99824,971.4318539,5.816098667,67108864,2.533333333,2.333333333,665.2,6.066666667,1,5816098.667,1
6/15/2015,4,11703.99824,10939.33702,5.9950568,67108864,0.4,15228.93333,0.066666667,44.2,1,5995056.8,1
6/16/2015,4,11703.99824,2000.129699,19.98885229,67108864,0,5996.857143,1.357142857,127.5,1,19988852.29,1
6/17/2015,4,11703.99824,87.7799868,0,67108864,0,1.266666667,0,1,0,0,1
6/18/2015,4,11703.99824,78.02665493,0,67108864,0,1.266666667,0,1,0,0,1
6/19/2015,4,11703.99824,87.7799868,0,67108864,0,1,0,1,0,0,1
6/20/2015,4,11703.99824,64.37199032,0.0447392,67108864,0,0.933333333,0,1,0,44739.2,1
6/21/2015,4,11703.99824,83.87865405,0.1789568,67108864,0,14.6,0,1,0,178956.8,1
6/22/2015,4,11703.99824,72.17465581,0,67108864,0,0.933333333,0,1,0,0,1
6/23/2015,4,11703.99824,83.59998743,0,67108864,0,1,0,1,0,0,1
6/24/2015,4,11703.99824,74.12532219,0,67108864,0,0.933333333,0,1,0,0,1
6/25/2015,4,11703.99824,81.92798768,0,67108864,0,1,0,1,0,0,1
6/26/2015,4,11703.99824,72.17465581,0,67108864,0,1,0,1,0,0,1
6/27/2015,4,11703.99824,87.7799868,0,67108864,0,1,0,1,0,0,1
6/28/2015,4,11703.99824,10956.89302,6.0845352,67108864,6.066666667,13669.66667,0.2,44.2,1,6084535.2,1
6/29/2015,4,11703.99824,10668.1944,6.129274133,67108864,0.066666667,14459.2,3.4,765.5333333,1,6129274.133,1
6/30/2015,4,11703.99824,10949.09035,6.6214056,67108864,3.266666667,15196,0.2,44.26666667,1,6621405.6,1
7/1/2015,4,11703.99824,9985.461165,18.3430872,67108864,2.6,11833.33333,884.4666667,795.6,1,18343087.2,1
7/2/2015,4,11703.99824,10904.22503,5.100272,67108864,0.466666667,15030.66667,0.2,44.2,1,5100272,1
7/3/2015,4,11703.99824,10960.79435,16.86669173,67108864,8.6,12492.53333,10.53333333,33.46666667,1,16866691.73,1
7/4/2015,4,11703.99824,10886.66903,7.068797867,67108864,0.4,17774.93333,0.133333333,65.8,1,7068797.867,1
7/5/2015,4,11703.99824,87.7799868,5.9055776,67108864,0,1,0,1,1,5905577.6,1
7/6/2015,4,11703.99824,72.17465581,0,67108864,0,1,0,1,0,0,1
7/7/2015,4,11703.99824,78.02665493,0,67108864,0,1,0.066666667,1.066666667,0,0,1
7/8/2015,4,11703.99824,72.17465581,0,67108864,0,1,0,1,0,0,1
7/9/2015,4,11703.99824,79.97732131,0,67108864,0,1,0,1,0,0,1
7/10/2015,4,11703.99824,64.37199032,0,67108864,0,1,0,1,0,0,1
7/11/2015,4,11703.99824,68.27332307,0,67108864,0,1,0,1,0,0,1
7/12/2015,4,11703.99824,72.17465581,0,67108864,0,1,0,1,0,0,1
7/13/2015,4,11703.99824,2494.902291,0.223696,67108864,0,1.466666667,14.2,19.46666667,1,223696,1
7/14/2015,4,11703.99824,10935.43569,5.279228533,67108864,8.533333333,13777.06667,0.066666667,44.26666667,1,5279228.533,1
7/15/2015,4,11703.99824,10759.87572,7.426713067,67108864,0.2,16529.13333,0.4,173.7333333,1,7426713.067,1
7/16/2015,4,11703.99824,105.3359842,1.1632192,67108864,2.533333333,3.133333333,71.8,4.266666667,0,1163219.2,1
7/17/2015,4,11703.99824,83.87865405,0,67108864,0,1,0,1,0,0,1
7/18/2015,4,11703.99824,68.27332307,0,67108864,0,1,0,1,0,0,1
7/19/2015,4,11703.99824,79.97732131,0,67108864,0,1.533333333,0,1,0,0,1
7/20/2015,4,11703.99824,66.32265669,0,67108864,0,1,0,1,0,0,1
7/21/2015,4,11703.99824,74.12532219,0,67108864,0,1,0,1,0,0,1
7/22/2015,4,11703.99824,83.87865405,0,67108864,0,1,0,1,0,0,1
7/23/2015,4,11703.99824,76.07598856,0,67108864,0,1,0,1,0,0,1
7/24/2015,4,11703.99824,74.12532219,0.0447392,67108864,0,1,0,1,0,44739.2,1
7/25/2015,4,11703.99824,83.87865405,0,67108864,0,1,0,1,0,0,1
7/26/2015,4,11703.99824,76.07598856,0,67108864,0,1,0,1,0,0,1
7/27/2015,4,11703.99824,83.87865405,0,67108864,32.66666667,4.4,0,1,0,0,1
7/28/2015,4,11703.99824,68.27332307,0,67108864,0,1.4,0,1.066666667,0,0,1
7/29/2015,4,11703.99824,78.02665493,0,67108864,0,1.666666667,0,1,0,0,1
7/30/2015,4,11703.99824,81.92798768,0,67108864,0,1,0,1,0,0,1
7/31/2015,4,11703.99824,74.12532219,0,67108864,0,1,0,1,0,0,1
8/1/2015,4,11703.99824,78.02665493,0.2684352,67108864,0,1,0,1,0,268435.2,1
8/2/2015,4,11703.99824,83.87865405,0,67108864,0,1,0,1,0,0,1
8/3/2015,4,11703.99824,79.97732131,0,67108864,0,1,0,1,0,0,1
8/4/2015,4,11703.99824,79.97732131,0,67108864,0,1.733333333,0,1,0,0,1
8/5/2015,4,11703.99824,79.97732131,0,67108864,0,1,0,1,0,0,1
8/6/2015,4,11703.99824,78.02665493,0.1342176,67108864,0,1.4,0,1,0,134217.6,1
8/7/2015,4,11703.99824,76.07598856,0,67108864,0,1,0,1,0,0,1
8/8/2015,4,11703.99824,76.07598856,0,67108864,0,1,0,1,0,0,1
8/9/2015,4,11703.99824,83.87865405,0.1342176,67108864,0,1,0,1,0,134217.6,1
8/10/2015,4,11703.99824,76.07598856,0,67108864,0,1,0,1,0,0,1
8/11/2015,4,11703.99824,79.97732131,0,67108864,0,2.2,0,1.066666667,0,0,1
8/12/2015,4,11703.99824,66.32265669,0,67108864,0,1,0,1,0,0,1
8/13/2015,4,11703.99824,79.97732131,0,67108864,0,1,0,1,0,0,1
8/14/2015,4,11703.99824,79.97732131,0,67108864,0,1,0,1,0,0,1
8/15/2015,4,11703.99824,83.87865405,0,67108864,0,1,0,1,0,0,1
8/16/2015,4,11703.99824,81.92798768,0,67108864,0,1.733333333,0,1,0,0,1
8/17/2015,4,11703.99824,83.87865405,0,67108864,0,1.2,0,1,0,0,1
8/18/2015,4,11703.99824,76.07598856,0,67108864,0,1,0,1,0,0,1
8/19/2015,4,11703.99824,81.92798768,0,67108864,0,1,0,1,0,0,1
8/20/2015,4,11703.99824,68.27332307,0,67108864,0,1.666666667,0.066666667,1,0,0,1
8/21/2015,4,11703.99824,79.97732131,0,67108864,0,1,0,0.933333333,0,0,1
8/22/2015,4,11703.99824,68.27332307,0,67108864,0,1,0,1,0,0,1
8/23/2015,4,11703.99824,81.92798768,0,67108864,0,1,0,1,0,0,1
8/24/2015,4,11703.99824,70.22398944,0,67108864,0,1,0,1,0,0,1
8/25/2015,4,11703.99824,81.92798768,0,67108864,0,1.666666667,0,1.066666667,0,0,1
8/26/2015,4,11703.99824,81.92798768,0,67108864,0,1,0,1,0,0,1
8/27/2015,4,11703.99824,78.02665493,0,67108864,0,1,0,1,0,0,1
8/28/2015,4,11703.99824,60.47065757,0,67108864,0,1,0,1,0,0,1
8/29/2015,4,11703.99824,78.02665493,0,67108864,0,1.2,0,0.933333333,0,0,1
8/30/2015,4,11703.99824,62.42132395,0,67108864,0,1,0,1,0,0,1
8/31/2015,4,11703.99824,72.17465581,0,67108864,0,1,0.066666667,1,0,0,1
9/1/2015,4,11703.99824,78.02665493,0.223696,67108864,0,1,0,1,0,223696,1
9/2/2015,4,11703.99824,79.97732131,0,67108864,0,1,0,1,0,0,1
9/3/2015,4,11703.99824,70.22398944,0,67108864,0,1,0,1,0,0,1
9/4/2015,4,11703.99824,81.92798768,0,67108864,0,1,0,1,0,0,1
9/5/2015,4,11703.99824,76.07598856,0,67108864,0,1.266666667,0,1,0,0,1
9/6/2015,4,11703.99824,83.87865405,0,67108864,0,1,0,1,0,0,1
9/7/2015,4,11703.99824,72.17465581,0,67108864,0,1.666666667,0,1,0,0,1
9/8/2015,4,11703.99824,85.82932043,0,67108864,0,1.266666667,0.066666667,1.066666667,0,0,1
9/9/2015,4,11703.99824,81.92798768,0,67108864,0,1,0,1,0,0,1
9/10/2015,4,11703.99824,79.97732131,0,67108864,0,1,0,0.933333333,0,0,1
9/11/2015,4,11703.99824,64.37199032,0,67108864,0,1,0,1,0,0,1
9/12/2015,4,11703.99824,79.97732131,0,67108864,0,1.2,0,1,0,0,1
9/13/2015,4,11703.99824,81.92798768,0,67108864,0,1,0,1,0,0,1
9/14/2015,4,11703.99824,76.07598856,0,67108864,0,1,0,1,0,0,1
9/15/2015,4,11703.99824,76.07598856,0,67108864,0,1,0,1,0,0,1
9/16/2015,4,11703.99824,81.92798768,0,67108864,0,1,0,1,0,0,1
9/17/2015,4,11703.99824,78.02665493,0,67108864,0,1,0,1,0,0,1
9/18/2015,4,11703.99824,76.07598856,0.1789568,67108864,0,1.266666667,0,1,0,178956.8,1
9/19/2015,4,11703.99824,70.22398944,0,67108864,0,1,0,1,0,0,1
9/20/2015,4,11703.99824,74.12532219,0,67108864,0,1,0,0.933333333,0,0,1
9/21/2015,4,11703.99824,115.089316,0.0447392,67108864,131.3333333,22.93333333,0,1.4,0,44739.2,1
9/22/2015,4,11703.99824,79.97732131,0.1342176,67108864,0,2.466666667,0.066666667,1.066666667,0,134217.6,1
9/23/2015,4,11703.99824,68.27332307,0,67108864,0,1,0,1,0,0,1
9/24/2015,4,11703.99824,85.82932043,0,67108864,0,1,0,1,0,0,1
9/25/2015,4,11703.99824,72.17465581,0,67108864,0,1,0,1,0,0,1
9/26/2015,4,11703.99824,81.92798768,0,67108864,0,1,0,1,0,0,1
9/27/2015,4,11703.99824,79.97732131,0,67108864,0,1.466666667,0,1.066666667,0,0,1
9/28/2015,4,11703.99824,74.12532219,0,67108864,0,0.866666667,0,1,0,0,1
9/29/2015,4,11703.99824,74.12532219,0,67108864,0,0.8,0,1,0,0,1
9/30/2015,4,11703.99824,72.17465581,0,67108864,0,1.4,0,1.066666667,0,0,1
10/1/2015,4,11703.99824,66.32265669,0.0447392,67108864,0,0.733333333,0,1,0,44739.2,1
10/2/2015,4,11703.99824,78.02665493,0,67108864,0,0.866666667,0,1,0,0,1
10/3/2015,4,11703.99824,70.22398944,0.1342176,67108864,0,0.8,0,1,0,134217.6,1
10/4/2015,4,11703.99824,81.92798768,0,67108864,0,0.8,0,1,0,0,1
10/5/2015,4,11703.99824,79.97732131,0,67108864,0,1.066666667,0,1,0,0,1
10/6/2015,4,11703.99824,66.32265669,0,67108864,0,1,0,1,0,0,1
10/7/2015,4,11703.99824,68.27332307,0,67108864,0,1.866666667,0,1.066666667,0,0,1
10/8/2015,4,11703.99824,81.92798768,0.1789568,67108864,0,1,0,1,0,178956.8,1
10/9/2015,4,11703.99824,78.02665493,0,67108864,0,1,0,1,0,0,1
10/10/2015,4,11703.99824,74.12532219,0,67108864,0,1,0,1,0,0,1
10/11/2015,4,11703.99824,64.37199032,0,67108864,0,1,0,1,0,0,1
10/12/2015,4,11703.99824,87.7799868,0,67108864,8.533333333,3.733333333,0,1.066666667,0,0,1
10/13/2015,4,11703.99824,83.87865405,0,67108864,0,1,0,1,0,0,1
10/14/2015,4,11703.99824,76.07598856,0,67108864,0,1.8,0,1.066666667,0,0,1
10/15/2015,4,11703.99824,79.97732131,0,67108864,0,1,0,1,0,0,1
10/16/2015,4,11703.99824,72.17465581,0,67108864,0,1,0,1,0,0,1
10/17/2015,4,11703.99824,85.82932043,0,67108864,0,1,0,1,0,0,1
10/18/2015,4,11703.99824,64.37199032,0,67108864,0,1,0,1,0,0,1
10/19/2015,4,11703.99824,66.32265669,0.2684352,67108864,0,1,0,1,0,268435.2,1
10/20/2015,4,11703.99824,78.02665493,0,67108864,0.066666667,1.333333333,0,1,0,0,1
10/21/2015,4,11703.99824,83.87865405,0,67108864,0,1.533333333,0,1.066666667,0,0,1
10/22/2015,4,11703.99824,72.17465581,0,67108864,0,1,0,1,0,0,1
10/23/2015,4,11703.99824,78.02665493,0,67108864,0,1.266666667,0,1,0,0,1
10/24/2015,4,11703.99824,70.22398944,0,67108864,0,1,0,1,0,0,1
10/25/2015,4,11703.99824,81.92798768,0,67108864,0,1,0,1,0,0,1
10/26/2015,4,11703.99824,74.12532219,0,67108864,0,1,0,1,0,0,1
10/27/2015,4,11703.99824,87.7799868,0,67108864,0,1,0,1,0,0,1
10/28/2015,4,11703.99824,76.07598856,0,67108864,0,1,0,1,0,0,1
10/29/2015,4,11703.99824,83.87865405,0,67108864,0,1,0,1,0,0,1
10/30/2015,4,11703.99824,68.27332307,0,67108864,0,1,0,1,0,0,1
10/31/2015,4,11703.99824,79.97732131,0,67108864,0,1,0,1,0,0,1
11/1/2015,4,11703.99824,79.97732131,0,67108864,0,1,0,1,0,0,1
11/2/2015,4,11703.99824,79.97732131,0,67108864,0,1,0,1,0,0,1
11/3/2015,4,11703.99824,72.17465581,0,67108864,0,1,0,1,0,0,1
11/4/2015,4,11703.99824,83.87865405,0,67108864,0,1.533333333,0.066666667,1.066666667,0,0,1
11/5/2015,4,11703.99824,74.12532219,0,67108864,0,1,0,1,0,0,1
